VARIABLE,PERIOD,MATH,REGION,SUBAREA,PROD,UNITS,VALUE,NOTES,PRODUCT_LONG_NAME,ALGORITHM,TIME_START,TIME_END,DURATION,INPUT_FILE_NAME,ALGORITHM_REFERENCE,SENSOR,SOURCE_DATA_VERSION,SOURCE_DATA_URL,SOURCE_DATA_DOI,TITLE,CONTRIBUTOR_NAME
ANNUAL_PSC_FMICRO_MEDIAN,A_1998,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_FMICRO-TURNER,,0.4874837,Spatial median of the temporal mean,microplankton fraction,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,2022-12-31T23:59:59Z,25 years,AA_1998_2022-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FMICRO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Annual range PSC_FMICRO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_FMICRO_MEDIAN,W_200136,STACKED_STATS,NES_EPU_NOESTUARIES,GB,PSC_FMICRO-TURNER,,0.3374161,Spatial median of the temporal mean,microplankton fraction,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FMICRO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_FMICRO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_FMICRO_MEDIAN,W_200136,STACKED_STATS,NES_EPU_NOESTUARIES,MAB,PSC_FMICRO-TURNER,,0.3210554,Spatial median of the temporal mean,microplankton fraction,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FMICRO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_FMICRO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_FMICRO_MEDIAN,W_200137,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_FMICRO-TURNER,,0.3424935,Spatial median of the temporal mean,microplankton fraction,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FMICRO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_FMICRO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_FMICRO_MEDIAN,W_200137,STACKED_STATS,NES_EPU_NOESTUARIES,GB,PSC_FMICRO-TURNER,,0.3802356,Spatial median of the temporal mean,microplankton fraction,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FMICRO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_FMICRO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_FMICRO_MEDIAN,W_200137,STACKED_STATS,NES_EPU_NOESTUARIES,MAB,PSC_FMICRO-TURNER,,0.3104351,Spatial median of the temporal mean,microplankton fraction,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FMICRO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_FMICRO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_FMICRO_MEDIAN,W_200138,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_FMICRO-TURNER,,0.3242890,Spatial median of the temporal mean,microplankton fraction,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FMICRO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_FMICRO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_FMICRO_MEDIAN,W_200138,STACKED_STATS,NES_EPU_NOESTUARIES,GB,PSC_FMICRO-TURNER,,0.3020747,Spatial median of the temporal mean,microplankton fraction,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FMICRO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_FMICRO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_FMICRO_MEDIAN,W_200138,STACKED_STATS,NES_EPU_NOESTUARIES,MAB,PSC_FMICRO-TURNER,,0.3103666,Spatial median of the temporal mean,microplankton fraction,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FMICRO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_FMICRO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_FMICRO_MEDIAN,W_200139,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_FMICRO-TURNER,,0.3406608,Spatial median of the temporal mean,microplankton fraction,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FMICRO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_FMICRO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_FMICRO_MEDIAN,W_200139,STACKED_STATS,NES_EPU_NOESTUARIES,GB,PSC_FMICRO-TURNER,,0.4510758,Spatial median of the temporal mean,microplankton fraction,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FMICRO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_FMICRO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_FMICRO_MEDIAN,W_200139,STACKED_STATS,NES_EPU_NOESTUARIES,MAB,PSC_FMICRO-TURNER,,0.3042605,Spatial median of the temporal mean,microplankton fraction,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FMICRO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_FMICRO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_FMICRO_MEDIAN,W_200140,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_FMICRO-TURNER,,0.3186502,Spatial median of the temporal mean,microplankton fraction,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FMICRO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_FMICRO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_FMICRO_MEDIAN,W_200140,STACKED_STATS,NES_EPU_NOESTUARIES,GB,PSC_FMICRO-TURNER,,0.3178003,Spatial median of the temporal mean,microplankton fraction,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FMICRO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_FMICRO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_FMICRO_MEDIAN,W_200140,STACKED_STATS,NES_EPU_NOESTUARIES,MAB,PSC_FMICRO-TURNER,,0.2975170,Spatial median of the temporal mean,microplankton fraction,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FMICRO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_FMICRO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_FMICRO_MEDIAN,W_200141,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_FMICRO-TURNER,,0.3421322,Spatial median of the temporal mean,microplankton fraction,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FMICRO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_FMICRO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_FMICRO_MEDIAN,W_200141,STACKED_STATS,NES_EPU_NOESTUARIES,GB,PSC_FMICRO-TURNER,,0.2778318,Spatial median of the temporal mean,microplankton fraction,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FMICRO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_FMICRO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_FMICRO_MEDIAN,W_200141,STACKED_STATS,NES_EPU_NOESTUARIES,MAB,PSC_FMICRO-TURNER,,0.2971278,Spatial median of the temporal mean,microplankton fraction,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FMICRO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_FMICRO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_FMICRO_MEDIAN,W_200142,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_FMICRO-TURNER,,0.3250984,Spatial median of the temporal mean,microplankton fraction,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FMICRO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_FMICRO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_FMICRO_MEDIAN,W_200142,STACKED_STATS,NES_EPU_NOESTUARIES,GB,PSC_FMICRO-TURNER,,0.3234844,Spatial median of the temporal mean,microplankton fraction,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FMICRO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_FMICRO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_FMICRO_MEDIAN,W_200142,STACKED_STATS,NES_EPU_NOESTUARIES,MAB,PSC_FMICRO-TURNER,,0.3032070,Spatial median of the temporal mean,microplankton fraction,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FMICRO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_FMICRO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_FMICRO_MEDIAN,W_200143,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_FMICRO-TURNER,,0.3515492,Spatial median of the temporal mean,microplankton fraction,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FMICRO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_FMICRO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_FMICRO_MEDIAN,W_200143,STACKED_STATS,NES_EPU_NOESTUARIES,GB,PSC_FMICRO-TURNER,,0.3761457,Spatial median of the temporal mean,microplankton fraction,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FMICRO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_FMICRO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_FMICRO_MEDIAN,W_200143,STACKED_STATS,NES_EPU_NOESTUARIES,MAB,PSC_FMICRO-TURNER,,0.3003762,Spatial median of the temporal mean,microplankton fraction,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FMICRO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_FMICRO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_FMICRO_MEDIAN,W_200144,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_FMICRO-TURNER,,0.3791869,Spatial median of the temporal mean,microplankton fraction,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FMICRO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_FMICRO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_FMICRO_MEDIAN,W_200144,STACKED_STATS,NES_EPU_NOESTUARIES,GB,PSC_FMICRO-TURNER,,0.3797281,Spatial median of the temporal mean,microplankton fraction,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FMICRO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_FMICRO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_FMICRO_MEDIAN,W_200144,STACKED_STATS,NES_EPU_NOESTUARIES,MAB,PSC_FMICRO-TURNER,,0.2908167,Spatial median of the temporal mean,microplankton fraction,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FMICRO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_FMICRO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_FMICRO_MEDIAN,W_200145,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_FMICRO-TURNER,,0.3824608,Spatial median of the temporal mean,microplankton fraction,Turner Phytoplankton Size Class Model,2001-01-01T00:00:00Z,2001-12-31T23:59:59Z,52 weeks,WW_200101_200152-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FMICRO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_FMICRO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
