VARIABLE,PERIOD,MATH,REGION,SUBAREA,PROD,UNITS,VALUE,NOTES,PRODUCT_LONG_NAME,ALGORITHM,TIME_START,TIME_END,DURATION,INPUT_FILE_NAME,ALGORITHM_REFERENCE,SENSOR,SOURCE_DATA_VERSION,SOURCE_DATA_URL,SOURCE_DATA_DOI,TITLE,CONTRIBUTOR_NAME
ANNUAL_PSC_NANO_MEDIAN,A_1998,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_NANO-TURNER,mg m^-3,0.2579744,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,2022-12-31T23:59:59Z,25 years,AA_1998_2022-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Annual range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_NANO_MEDIAN,W_199826,STACKED_STATS,NES_EPU_NOESTUARIES,GB,PSC_NANO-TURNER,mg m^-3,0.2077879,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,1998-12-31T23:59:59Z,52 weeks,WW_199801_199852-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_NANO_MEDIAN,W_199826,STACKED_STATS,NES_EPU_NOESTUARIES,MAB,PSC_NANO-TURNER,mg m^-3,0.2271442,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,1998-12-31T23:59:59Z,52 weeks,WW_199801_199852-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_NANO_MEDIAN,W_199827,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_NANO-TURNER,mg m^-3,0.1793625,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,1998-12-31T23:59:59Z,52 weeks,WW_199801_199852-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_NANO_MEDIAN,W_199827,STACKED_STATS,NES_EPU_NOESTUARIES,GB,PSC_NANO-TURNER,mg m^-3,0.2470268,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,1998-12-31T23:59:59Z,52 weeks,WW_199801_199852-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_NANO_MEDIAN,W_199827,STACKED_STATS,NES_EPU_NOESTUARIES,MAB,PSC_NANO-TURNER,mg m^-3,0.2397898,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,1998-12-31T23:59:59Z,52 weeks,WW_199801_199852-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_NANO_MEDIAN,W_199828,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_NANO-TURNER,mg m^-3,0.2086980,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,1998-12-31T23:59:59Z,52 weeks,WW_199801_199852-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_NANO_MEDIAN,W_199828,STACKED_STATS,NES_EPU_NOESTUARIES,GB,PSC_NANO-TURNER,mg m^-3,0.1817753,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,1998-12-31T23:59:59Z,52 weeks,WW_199801_199852-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_NANO_MEDIAN,W_199828,STACKED_STATS,NES_EPU_NOESTUARIES,MAB,PSC_NANO-TURNER,mg m^-3,0.2830872,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,1998-12-31T23:59:59Z,52 weeks,WW_199801_199852-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_NANO_MEDIAN,W_199829,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_NANO-TURNER,mg m^-3,0.2069758,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,1998-12-31T23:59:59Z,52 weeks,WW_199801_199852-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_NANO_MEDIAN,W_199829,STACKED_STATS,NES_EPU_NOESTUARIES,GB,PSC_NANO-TURNER,mg m^-3,0.2438862,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,1998-12-31T23:59:59Z,52 weeks,WW_199801_199852-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_NANO_MEDIAN,W_199829,STACKED_STATS,NES_EPU_NOESTUARIES,MAB,PSC_NANO-TURNER,mg m^-3,0.2612376,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,1998-12-31T23:59:59Z,52 weeks,WW_199801_199852-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_NANO_MEDIAN,W_199830,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_NANO-TURNER,mg m^-3,0.2123715,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,1998-12-31T23:59:59Z,52 weeks,WW_199801_199852-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_NANO_MEDIAN,W_199830,STACKED_STATS,NES_EPU_NOESTUARIES,GB,PSC_NANO-TURNER,mg m^-3,0.2648740,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,1998-12-31T23:59:59Z,52 weeks,WW_199801_199852-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_NANO_MEDIAN,W_199830,STACKED_STATS,NES_EPU_NOESTUARIES,MAB,PSC_NANO-TURNER,mg m^-3,0.2345097,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,1998-12-31T23:59:59Z,52 weeks,WW_199801_199852-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_NANO_MEDIAN,W_199831,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_NANO-TURNER,mg m^-3,0.1950195,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,1998-12-31T23:59:59Z,52 weeks,WW_199801_199852-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_NANO_MEDIAN,W_199831,STACKED_STATS,NES_EPU_NOESTUARIES,GB,PSC_NANO-TURNER,mg m^-3,0.2815462,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,1998-12-31T23:59:59Z,52 weeks,WW_199801_199852-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_NANO_MEDIAN,W_199831,STACKED_STATS,NES_EPU_NOESTUARIES,MAB,PSC_NANO-TURNER,mg m^-3,0.2613134,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,1998-12-31T23:59:59Z,52 weeks,WW_199801_199852-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_NANO_MEDIAN,W_199832,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_NANO-TURNER,mg m^-3,0.1986454,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,1998-12-31T23:59:59Z,52 weeks,WW_199801_199852-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_NANO_MEDIAN,W_199832,STACKED_STATS,NES_EPU_NOESTUARIES,GB,PSC_NANO-TURNER,mg m^-3,0.2699223,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,1998-12-31T23:59:59Z,52 weeks,WW_199801_199852-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_NANO_MEDIAN,W_199832,STACKED_STATS,NES_EPU_NOESTUARIES,MAB,PSC_NANO-TURNER,mg m^-3,0.2482892,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,1998-12-31T23:59:59Z,52 weeks,WW_199801_199852-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_NANO_MEDIAN,W_199833,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_NANO-TURNER,mg m^-3,0.1981675,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,1998-12-31T23:59:59Z,52 weeks,WW_199801_199852-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_NANO_MEDIAN,W_199833,STACKED_STATS,NES_EPU_NOESTUARIES,GB,PSC_NANO-TURNER,mg m^-3,0.2808076,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,1998-12-31T23:59:59Z,52 weeks,WW_199801_199852-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_NANO_MEDIAN,W_199833,STACKED_STATS,NES_EPU_NOESTUARIES,MAB,PSC_NANO-TURNER,mg m^-3,0.3000014,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,1998-12-31T23:59:59Z,52 weeks,WW_199801_199852-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_NANO_MEDIAN,W_199834,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_NANO-TURNER,mg m^-3,0.2643247,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,1998-12-31T23:59:59Z,52 weeks,WW_199801_199852-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_NANO_MEDIAN,W_199834,STACKED_STATS,NES_EPU_NOESTUARIES,GB,PSC_NANO-TURNER,mg m^-3,0.2418928,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,1998-12-31T23:59:59Z,52 weeks,WW_199801_199852-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_NANO_MEDIAN,W_199834,STACKED_STATS,NES_EPU_NOESTUARIES,MAB,PSC_NANO-TURNER,mg m^-3,0.2924481,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,1998-12-31T23:59:59Z,52 weeks,WW_199801_199852-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_NANO_MEDIAN,W_199835,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_NANO-TURNER,mg m^-3,0.2647349,Spatial median of the temporal mean,nanoplankton,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,1998-12-31T23:59:59Z,52 weeks,WW_199801_199852-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_NANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_NO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
