VARIABLE,PERIOD,MATH,REGION,SUBAREA,PROD,UNITS,VALUE,NOTES,PRODUCT_LONG_NAME,ALGORITHM,TIME_START,TIME_END,DURATION,INPUT_FILE_NAME,ALGORITHM_REFERENCE,SENSOR,SOURCE_DATA_VERSION,SOURCE_DATA_URL,SOURCE_DATA_DOI,TITLE,CONTRIBUTOR_NAME
ANNUAL_PSC_FPICO_MEDIAN,A_1998,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_FPICO-TURNER,,0.1873132,Spatial median of the temporal mean,picoplankton fraction,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,2022-12-31T23:59:59Z,25 years,AA_1998_2022-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FPICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Annual range PSC_FPICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_FPICO_MEDIAN,W_199821,STACKED_STATS,NES_EPU_NOESTUARIES,GB,PSC_FPICO-TURNER,,0.1462369,Spatial median of the temporal mean,picoplankton fraction,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,1998-12-31T23:59:59Z,52 weeks,WW_199801_199852-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FPICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_FPICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_FPICO_MEDIAN,W_199821,STACKED_STATS,NES_EPU_NOESTUARIES,MAB,PSC_FPICO-TURNER,,0.1415999,Spatial median of the temporal mean,picoplankton fraction,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,1998-12-31T23:59:59Z,52 weeks,WW_199801_199852-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FPICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_FPICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_FPICO_MEDIAN,W_199822,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_FPICO-TURNER,,0.1376291,Spatial median of the temporal mean,picoplankton fraction,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,1998-12-31T23:59:59Z,52 weeks,WW_199801_199852-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FPICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_FPICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_FPICO_MEDIAN,W_199822,STACKED_STATS,NES_EPU_NOESTUARIES,GB,PSC_FPICO-TURNER,,0.1270390,Spatial median of the temporal mean,picoplankton fraction,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,1998-12-31T23:59:59Z,52 weeks,WW_199801_199852-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FPICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_FPICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_FPICO_MEDIAN,W_199822,STACKED_STATS,NES_EPU_NOESTUARIES,MAB,PSC_FPICO-TURNER,,0.1374922,Spatial median of the temporal mean,picoplankton fraction,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,1998-12-31T23:59:59Z,52 weeks,WW_199801_199852-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FPICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_FPICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_FPICO_MEDIAN,W_199823,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_FPICO-TURNER,,0.1306302,Spatial median of the temporal mean,picoplankton fraction,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,1998-12-31T23:59:59Z,52 weeks,WW_199801_199852-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FPICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_FPICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_FPICO_MEDIAN,W_199823,STACKED_STATS,NES_EPU_NOESTUARIES,GB,PSC_FPICO-TURNER,,0.1306776,Spatial median of the temporal mean,picoplankton fraction,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,1998-12-31T23:59:59Z,52 weeks,WW_199801_199852-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FPICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_FPICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_FPICO_MEDIAN,W_199823,STACKED_STATS,NES_EPU_NOESTUARIES,MAB,PSC_FPICO-TURNER,,0.1392480,Spatial median of the temporal mean,picoplankton fraction,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,1998-12-31T23:59:59Z,52 weeks,WW_199801_199852-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FPICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_FPICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_FPICO_MEDIAN,W_199824,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_FPICO-TURNER,,0.1229120,Spatial median of the temporal mean,picoplankton fraction,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,1998-12-31T23:59:59Z,52 weeks,WW_199801_199852-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FPICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_FPICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_FPICO_MEDIAN,W_199824,STACKED_STATS,NES_EPU_NOESTUARIES,GB,PSC_FPICO-TURNER,,0.1255627,Spatial median of the temporal mean,picoplankton fraction,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,1998-12-31T23:59:59Z,52 weeks,WW_199801_199852-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FPICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_FPICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_FPICO_MEDIAN,W_199824,STACKED_STATS,NES_EPU_NOESTUARIES,MAB,PSC_FPICO-TURNER,,0.1478215,Spatial median of the temporal mean,picoplankton fraction,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,1998-12-31T23:59:59Z,52 weeks,WW_199801_199852-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FPICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_FPICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_FPICO_MEDIAN,W_199825,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_FPICO-TURNER,,0.1253299,Spatial median of the temporal mean,picoplankton fraction,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,1998-12-31T23:59:59Z,52 weeks,WW_199801_199852-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FPICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_FPICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_FPICO_MEDIAN,W_199825,STACKED_STATS,NES_EPU_NOESTUARIES,GB,PSC_FPICO-TURNER,,0.1603158,Spatial median of the temporal mean,picoplankton fraction,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,1998-12-31T23:59:59Z,52 weeks,WW_199801_199852-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FPICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_FPICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_FPICO_MEDIAN,W_199825,STACKED_STATS,NES_EPU_NOESTUARIES,MAB,PSC_FPICO-TURNER,,0.1753978,Spatial median of the temporal mean,picoplankton fraction,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,1998-12-31T23:59:59Z,52 weeks,WW_199801_199852-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FPICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_FPICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_FPICO_MEDIAN,W_199826,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_FPICO-TURNER,,0.1412222,Spatial median of the temporal mean,picoplankton fraction,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,1998-12-31T23:59:59Z,52 weeks,WW_199801_199852-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FPICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_FPICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_FPICO_MEDIAN,W_199826,STACKED_STATS,NES_EPU_NOESTUARIES,GB,PSC_FPICO-TURNER,,0.1590754,Spatial median of the temporal mean,picoplankton fraction,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,1998-12-31T23:59:59Z,52 weeks,WW_199801_199852-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FPICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_FPICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_FPICO_MEDIAN,W_199826,STACKED_STATS,NES_EPU_NOESTUARIES,MAB,PSC_FPICO-TURNER,,0.1884446,Spatial median of the temporal mean,picoplankton fraction,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,1998-12-31T23:59:59Z,52 weeks,WW_199801_199852-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FPICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_FPICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_FPICO_MEDIAN,W_199827,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_FPICO-TURNER,,0.1758713,Spatial median of the temporal mean,picoplankton fraction,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,1998-12-31T23:59:59Z,52 weeks,WW_199801_199852-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FPICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_FPICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_FPICO_MEDIAN,W_199827,STACKED_STATS,NES_EPU_NOESTUARIES,GB,PSC_FPICO-TURNER,,0.1758662,Spatial median of the temporal mean,picoplankton fraction,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,1998-12-31T23:59:59Z,52 weeks,WW_199801_199852-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FPICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_FPICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_FPICO_MEDIAN,W_199827,STACKED_STATS,NES_EPU_NOESTUARIES,MAB,PSC_FPICO-TURNER,,0.2046952,Spatial median of the temporal mean,picoplankton fraction,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,1998-12-31T23:59:59Z,52 weeks,WW_199801_199852-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FPICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_FPICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_FPICO_MEDIAN,W_199828,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_FPICO-TURNER,,0.1729798,Spatial median of the temporal mean,picoplankton fraction,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,1998-12-31T23:59:59Z,52 weeks,WW_199801_199852-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FPICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_FPICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_FPICO_MEDIAN,W_199828,STACKED_STATS,NES_EPU_NOESTUARIES,GB,PSC_FPICO-TURNER,,0.1738290,Spatial median of the temporal mean,picoplankton fraction,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,1998-12-31T23:59:59Z,52 weeks,WW_199801_199852-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FPICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_FPICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_FPICO_MEDIAN,W_199828,STACKED_STATS,NES_EPU_NOESTUARIES,MAB,PSC_FPICO-TURNER,,0.1849576,Spatial median of the temporal mean,picoplankton fraction,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,1998-12-31T23:59:59Z,52 weeks,WW_199801_199852-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FPICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_FPICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_FPICO_MEDIAN,W_199829,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_FPICO-TURNER,,0.2092051,Spatial median of the temporal mean,picoplankton fraction,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,1998-12-31T23:59:59Z,52 weeks,WW_199801_199852-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FPICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_FPICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_FPICO_MEDIAN,W_199829,STACKED_STATS,NES_EPU_NOESTUARIES,GB,PSC_FPICO-TURNER,,0.1788925,Spatial median of the temporal mean,picoplankton fraction,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,1998-12-31T23:59:59Z,52 weeks,WW_199801_199852-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FPICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_FPICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_FPICO_MEDIAN,W_199829,STACKED_STATS,NES_EPU_NOESTUARIES,MAB,PSC_FPICO-TURNER,,0.2041680,Spatial median of the temporal mean,picoplankton fraction,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,1998-12-31T23:59:59Z,52 weeks,WW_199801_199852-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FPICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_FPICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
WEEKLY_PSC_FPICO_MEDIAN,W_199830,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_FPICO-TURNER,,0.2182649,Spatial median of the temporal mean,picoplankton fraction,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,1998-12-31T23:59:59Z,52 weeks,WW_199801_199852-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FPICO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Weekly range PSC_FPICO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
